"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2017","Switzerland","Total","Females","Number","4,246,113",""
"2017","United Kingdom","Total","Females","Number","33,364,404",""
"2017","Montenegro","Total","Females","Number","314,635",""
"2017","North Macedonia","Total","Females","Number","1,035,089",""
"2017","Albania","Total","Females","Number","1,423,050",""
"2017","Serbia","Total","Females","Number","3,611,245",""
"2017","Turkey","Total","Females","Number","39,771,221",""
"2017","Andorra","Total","Females","Number",":",""
"2017","Belarus","Total","Females","Number","5,078,185",""
"2017","Bosnia and Herzegovina","Total","Females","Number",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","901,303",""
"2017","Moldova","Total","Females","Number","1,843,489",""
"2017","Monaco","Total","Females","Number",":",""
"2017","Russia","Total","Females","Number",":",""
"2017","San Marino","Total","Females","Number",":",""
"2017","Ukraine","Total","Females","Number","22,770,325",""
"2017","Armenia","Total","Females","Number","1,567,380",""
"2017","Azerbaijan","Total","Females","Number","4,918,771",""
"2017","Georgia","Total","Females","Number","1,936,700",""
"2018","European Union - 27 countries (from 2020)","Total","Females","Number","228,326,248","p"
"2018","European Union - 28 countries (2013-2020)","Total","Females","Number","261,889,868","p"
"2018","European Union - 27 countries (2007-2013)","Total","Females","Number","259,766,174","p"
"2018","Euro area - 19 countries  (from 2015)","Total","Females","Number","174,560,597","p"
"2018","Euro area - 18 countries (2014)","Total","Females","Number","173,048,989","p"
"2018","Belgium","Total","Females","Number","5,784,371",""
"2018","Bulgaria","Total","Females","Number","3,627,625",""
"2018","Czechia","Total","Females","Number","5,390,264",""
"2018","Denmark","Total","Females","Number","2,904,717",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,948,786",""
"2018","Germany including former GDR","Total","Females","Number","41,948,786",""
"2018","Estonia","Total","Females","Number","698,049",""
"2018","Ireland","Total","Females","Number","2,438,169",""
"2018","Greece","Total","Females","Number","5,531,125",""
"2018","Spain","Total","Females","Number","23,776,565",""
"2018","France","Total","Females","Number","34,611,994","p"
"2018","France (metropolitan)","Total","Females","Number",":",""
"2018","Croatia","Total","Females","Number","2,123,694",""
"2018","Italy","Total","Females","Number","31,056,366",""
"2018","Cyprus","Total","Females","Number","442,728",""
"2018","Latvia","Total","Females","Number","1,044,738",""
"2018","Lithuania","Total","Females","Number","1,511,608",""
"2018","Luxembourg","Total","Females","Number","299,425",""
"2018","Hungary","Total","Females","Number","5,106,769",""
"2018","Malta","Total","Females","Number","235,102",""
"2018","Netherlands","Total","Females","Number","8,654,043",""
"2018","Austria","Total","Females","Number","4,483,749",""
"2018","Poland","Total","Females","Number","19,596,388",""
"2018","Portugal","Total","Females","Number","5,423,335",""
"2018","Romania","Total","Females","Number","9,978,614",""
"2018","Slovenia","Total","Females","Number","1,039,839",""
"2018","Slovakia","Total","Females","Number","2,786,606",""
"2018","Finland","Total","Females","Number","2,793,999",""
"2018","Sweden","Total","Females","Number","5,037,580",""
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","264,707,190","p"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","262,583,496","p"
"2018","European Free Trade Association","Total","Females","Number","7,095,018",""
"2018","Iceland","Total","Females","Number","170,850",""
"2018","Liechtenstein","Total","Females","Number","19,224",""
"2018","Norway","Total","Females","Number","2,627,248",""
"2018","Switzerland","Total","Females","Number","4,277,696",""
"2018","United Kingdom","Total","Females","Number","33,563,620",""
"2018","Montenegro","Total","Females","Number","314,618",""
"2018","North Macedonia","Total","Females","Number","1,036,018",""
"2018","Albania","Total","Females","Number","1,431,715",""
"2018","Serbia","Total","Females","Number","3,590,852",""
"2018","Turkey","Total","Females","Number","40,275,390",""
"2018","Andorra","Total","Females","Number",":",""
"2018","Belarus","Total","Females","Number","5,070,289",""
"2018","Bosnia and Herzegovina","Total","Females","Number",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","910,355",""
"2018","Moldova","Total","Females","Number",":",""
"2018","Monaco","Total","Females","Number",":",""
"2018","Russia","Total","Females","Number",":",""
"2018","San Marino","Total","Females","Number","17,665",""
"2018","Ukraine","Total","Females","Number","22,658,586",""
"2018","Armenia","Total","Females","Number","1,564,533",""
"2018","Azerbaijan","Total","Females","Number","4,960,058",""
"2018","Georgia","Total","Females","Number","1,938,074",""
"2019","European Union - 27 countries (from 2020)","Total","Females","Number","228,662,055","ep"
"2019","European Union - 28 countries (2013-2020)","Total","Females","Number","262,408,131","ep"
"2019","European Union - 27 countries (2007-2013)","Total","Females","Number","260,304,457","ep"
"2019","Euro area - 19 countries  (from 2015)","Total","Females","Number","174,940,303","ep"
"2019","Euro area - 18 countries (2014)","Total","Females","Number","173,441,710","ep"
"2019","Belgium","Total","Females","Number","5,810,693",""
"2019","Bulgaria","Total","Females","Number","3,604,338",""
"2019","Czechia","Total","Females","Number","5,405,606",""
"2019","Denmark","Total","Females","Number","2,917,008",""
"2019","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,052,522",""
"2019","Germany including former GDR","Total","Females","Number","42,052,522",""
"2019","Estonia","Total","Females","Number","699,185",""
"2019","Ireland","Total","Females","Number","2,475,359","e"
"2019","Greece","Total","Females","Number","5,516,306",""
"2019","Spain","Total","Females","Number","23,927,801",""
"2019","France","Total","Females","Number","34,701,745","p"
"2019","France (metropolitan)","Total","Females","Number",":",""
"2019","Croatia","Total","Females","Number","2,103,674",""
"2019","Italy","Total","Females","Number","30,974,780",""
"2019","Cyprus","Total","Females","Number","448,068",""
"2019","Latvia","Total","Females","Number","1,035,059",""
"2019","Lithuania","Total","Females","Number","1,498,593",""
"2019","Luxembourg","Total","Females","Number","305,174",""
"2019","Hungary","Total","Females","Number","5,096,935",""
"2019","Malta","Total","Females","Number","241,723",""
"2019","Netherlands","Total","Females","Number","8,701,077",""
"2019","Austria","Total","Females","Number","4,501,742",""
"2019","Poland","Total","Females","Number","19,592,436",""
"2019","Portugal","Total","Females","Number","5,424,251",""
"2019","Romania","Total","Females","Number","9,914,008",""
"2019","Slovenia","Total","Females","Number","1,042,252",""
"2019","Slovakia","Total","Females","Number","2,789,344",""
"2019","Finland","Total","Females","Number","2,794,629",""
"2019","Sweden","Total","Females","Number","5,087,747",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","265,244,777","ep"
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","263,141,103","ep"
"2019","European Free Trade Association","Total","Females","Number","7,144,052",""
"2019","Iceland","Total","Females","Number","174,154",""
"2019","Liechtenstein","Total","Females","Number","19,353",""
"2019","Norway","Total","Females","Number","2,643,139",""
"2019","Switzerland","Total","Females","Number","4,307,406",""
"2019","United Kingdom","Total","Females","Number","33,746,076",""
"2019","Montenegro","Total","Females","Number","314,470",""
"2019","North Macedonia","Total","Females","Number","1,036,932",""
"2019","Albania","Total","Females","Number","1,432,833",""
"2019","Serbia","Total","Females","Number","3,570,953",""
"2019","Turkey","Total","Females","Number","40,863,902",""
"2019","Andorra","Total","Females","Number","37,388",""
"2019","Belarus","Total","Females","Number","5,059,429",""
"2019","Bosnia and Herzegovina","Total","Females","Number",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number","910,253",""
"2019","Moldova","Total","Females","Number",":",""
"2019","Monaco","Total","Females","Number",":",""
"2019","Russia","Total","Females","Number",":",""
"2019","San Marino","Total","Females","Number",":",""
"2019","Ukraine","Total","Females","Number","22,528,292",""
"2019","Armenia","Total","Females","Number","1,563,538",""
"2019","Azerbaijan","Total","Females","Number","4,999,053",""
"2019","Georgia","Total","Females","Number","1,932,565",""
"2020","European Union - 27 countries (from 2020)","Total","Females","Number","228,763,757","ep"
"2020","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"2020","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"2020","Euro area - 19 countries  (from 2015)","Total","Females","Number","175,074,173","p"
"2020","Euro area - 18 countries (2014)","Total","Females","Number","173,584,437","p"
"2020","Belgium","Total","Females","Number","5,841,215",""
"2020","Bulgaria","Total","Females","Number","3,581,836",""
"2020","Czechia","Total","Females","Number","5,421,943",""
"2020","Denmark","Total","Females","Number","2,925,845",""
"2020","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,129,098",""
"2020","Germany including former GDR","Total","Females","Number","42,129,098",""
"2020","Estonia","Total","Females","Number","699,699",""
"2020","Ireland","Total","Females","Number","2,506,783",""
"2020","Greece","Total","Females","Number","5,503,077",""
"2020","Spain","Total","Females","Number","24,133,301",""
"2020","France","Total","Females","Number","34,787,547","p"
"2020","France (metropolitan)","Total","Females","Number",":",""
"2020","Croatia","Total","Females","Number","2,086,515",""
"2020","Italy","Total","Females","Number","30,591,392",""
"2020","Cyprus","Total","Females","Number","453,534",""
"2020","Latvia","Total","Females","Number","1,026,719",""
"2020","Lithuania","Total","Females","Number","1,489,736",""
"2020","Luxembourg","Total","Females","Number","311,144",""
"2020","Hungary","Total","Females","Number","5,088,736",""
"2020","Malta","Total","Females","Number","248,802",""
"2020","Netherlands","Total","Females","Number","8,759,554",""
"2020","Austria","Total","Females","Number","4,522,292",""
"2020","Poland","Total","Females","Number","19,584,757",""
"2020","Portugal","Total","Females","Number","5,435,932",""
"2020","Romania","Total","Females","Number","9,868,177","e"
"2020","Slovenia","Total","Females","Number","1,044,795",""
"2020","Slovakia","Total","Females","Number","2,792,523",""
"2020","Finland","Total","Females","Number","2,797,030",""
"2020","Sweden","Total","Females","Number","5,131,775",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"2020","European Free Trade Association","Total","Females","Number","7,194,913",""
"2020","Iceland","Total","Females","Number","177,193",""
"2020","Liechtenstein","Total","Females","Number","19,532",""
"2020","Norway","Total","Females","Number","2,661,018",""
"2020","Switzerland","Total","Females","Number","4,337,170",""
"2020","United Kingdom","Total","Females","Number",":","p"
"2020","Montenegro","Total","Females","Number","314,318",""
"2020","North Macedonia","Total","Females","Number","1,036,539",""
"2020","Albania","Total","Females","Number","1,425,342",""
"2020","Serbia","Total","Females","Number","3,552,066",""
"2020","Turkey","Total","Females","Number","41,433,861",""
"2020","Andorra","Total","Females","Number",":",""
"2020","Belarus","Total","Females","Number",":",""
"2020","Bosnia and Herzegovina","Total","Females","Number",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2020","Moldova","Total","Females","Number",":",""
"2020","Monaco","Total","Females","Number",":",""
"2020","Russia","Total","Females","Number",":",""
